id,text,label,severity
5450,Breakup ke baad sab meaningless lag raha hai idk what to do at office,sadness,green
3473,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai.",anxiety,green
6328,Family around but still feel lonely inside,loneliness,green
138,"College ka workload insane hai, feel overloaded. yeh toh nahi chalta 🤯 fr",stress,green
7044,Feels like I'm invisible in my own circle 😭 seriously,loneliness,amber
4893,"Lagta hai sab door ho gaye, bas udasi hi reh gai.",sadness,green
2181,"Presentation ke time hands shake karte hai, help rank zero, dignity zero :/ 😓 #examseason",anxiety,amber
7731,I used to love coding but now it's just fatigue,burnout,amber
3178,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai. ugh 😔",anxiety,green
4855,"Aaj bas rona aa raha hai, kuch accha nahi lag raha.",sadness,green
4638,"Life monotonous and sad, can't smile genuinely in Delhi idk",sadness,amber
5116,"Aaj bas rona aa raha hai, kuch accha nahi lag raha.",sadness,green
7649,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha.,burnout,amber
4262,"Feels like crying for no reason, empty inside yeh toh nahi chalta in lab",sadness,green
1332,"Midterms -> sleepless nights, headache and stress feeling kabhi kabhi low AF idk",stress,green
7003,"Friends busy, lagta hai koi samajhta hi nahi. yaar help!! in lab",loneliness,green
6942,"Sitting alone on bench, watching others laugh #collegeLife",loneliness,amber
8018,"Thak gaya hoon, motivation zero, subah uthna mushkil. at office 🤝",burnout,amber
6242,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. smh in Gwalior",loneliness,green
10192,"Average day, nothing major happened #collegeLife",neutral,green
6882,"Friends busy, lagta hai koi samajhta hi nahi.",loneliness,green
4531,Breakup ke baad sab meaningless lag raha hai,sadness,green
4674,"Lagta hai sab door ho gaye, bas udasi hi reh gai.",sadness,green
6997,"Friends busy, lagta hai koi samajhta hi nahi.",loneliness,amber
1253,"Ghar wale expect kar rahe hain kuch, pressure lagta hai kal lecture skip kiya, guilt tt 🤯",stress,green
3375,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai. feeling kabhi kabhi low AF",anxiety,amber
2815,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. bahut zyada at hostel",anxiety,green
4720,"Lost motivation, nothing seems enjoyable anymore 😓 fr",sadness,red
6545,"No one to talk to, feel so alone. yeh toh nahi chalta in lab",loneliness,green
4859,"Lost motivation, nothing seems enjoyable anymore sakht thak gaya yaar",sadness,green
7902,I used to love coding but now it's just fatigue yeh toh nahi chalta,burnout,green
8581,"I can't keep up with deadlines, energy drained kal lecture skip kiya, guilt tt",burnout,green
8428,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. #struggle",burnout,green
1078,"Midterms -> sleepless nights, headache and stress lagta hai fail ho jaunga in lab 🙂 #struggle",stress,green
4364,"Lost motivation, nothing seems enjoyable anymore feeling kabhi kabhi low AF in Gwalior idk",sadness,amber
771,"Group project ka kaam sab meray upar, too much stress",stress,green
8866,Gusse se sab tod dena chahta hoon kabhi kabhi. Kuch kuch hota hai… but sadness hi hota hai 😭,anger,green
250,"Can't focus at all, sab kuch ulti tarah ho raha hai. at hostel",stress,amber
7240,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. yeh toh nahi chalta at hostel",burnout,green
3420,"Raat ko neend nahi aati, kal se darr lag raha hai. lagta hai fail ho jaunga",anxiety,green
4977,"Lagta hai sab door ho gaye, bas udasi hi reh gai. 🙂",sadness,green
4545,"Feels like crying for no reason, empty inside rank zero, dignity zero :/ 😤",sadness,red
5566,"Life monotonous and sad, can't smile genuinely",sadness,green
7940,I used to love coding but now it's just fatigue,burnout,red
717,"Presentation tomorrow and I haven't prepared, panic mode 😰 🙂",stress,green
9850,"Nothing special today, thoda busy tha. life sasta nasha lag raha hai at hostel 🤝",neutral,green
2049,"Presentation ke time hands shake karte hai, help 😤",anxiety,green
5998,Family around but still feel lonely inside sakht thak gaya yaar at hostel 😓,loneliness,amber
6601,"Friends busy, lagta hai koi samajhta hi nahi. bahut zyada idk",loneliness,green
7246,"Thak gaya hoon, motivation zero, subah uthna mushkil. ugh 😔 in Hyderabad",burnout,green
4179,"Feels like crying for no reason, empty inside bahut zyada in Bengaluru",sadness,red
4810,"Lost motivation, nothing seems enjoyable anymore",sadness,amber
9678,"They betrayed me, can't forgive easily at hostel",anger,green
7141,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta.",loneliness,green
7191,"No one to talk to, feel so alone. at office",loneliness,green
1461,"Group project ka kaam sab meray upar, too much stress yaar help!! 🙃",stress,amber
5990,"No one to talk to, feel so alone. bahut zyada",loneliness,green
2001,"Meeting se pehle stomach ghabra jaata hai, anxiety attack",anxiety,red
8176,"Continuous assignments + part-time job, burnout central idk what to do",burnout,amber
405,"College ka workload insane hai, feel overloaded. lagta hai fail ho jaunga in class",stress,amber
385,"Assignment deadline par bahut pressure hai, dimag kharab. 🙂",stress,green
9643,Gusse se sab tod dena chahta hoon kabhi kabhi.,anger,green
9683,"They betrayed me, can't forgive easily",anger,green
1634,"Boss ne last minute ka task de diya, time nahi hai. 👌 at hostel",stress,green
9752,"Today okay, did some chores and relaxed",neutral,green
4785,"Lost motivation, nothing seems enjoyable anymore 😤",sadness,green
9652,"They betrayed me, can't forgive easily idk what to do lol",anger,green
6971,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. ugh 😔 fr",loneliness,amber
3926,"Presentation ke time hands shake karte hai, help",anxiety,green
4159,"Feels like crying for no reason, empty inside 🤝",sadness,amber
7450,"Continuous assignments + part-time job, burnout central in Hyderabad lol",burnout,amber
8416,"I can't keep up with deadlines, energy drained bahut zyada",burnout,green
2194,"Public speaking se bahut darr lagta hai, can't breathe sometimes dimag ka dahi ho gaya in lab seriously",anxiety,green
1016,"Assignment deadline par bahut pressure hai, dimag kharab. smh in Mumbai",stress,green
5125,"Feels like crying for no reason, empty inside in lab",sadness,green
7419,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. seriously",burnout,green
7410,"Thak gaya hoon, motivation zero, subah uthna mushkil. at hostel",burnout,green
8990,"Woh person ne bahut bura kiya, ab control nahi hota. idk",anger,green
2872,"Meeting se pehle stomach ghabra jaata hai, anxiety attack in class",anxiety,amber
10,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar. lagta hai fail ho jaunga idk",stress,green
1839,"Presentation tomorrow and I haven't prepared, panic mode 😰 idk what to do #lost",stress,green
4805,"Lost motivation, nothing seems enjoyable anymore kal lecture skip kiya, guilt tt",sadness,green
256,"Can't focus at all, sab kuch ulti tarah ho raha hai. smh 😔",stress,green
7027,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta.",loneliness,green
5714,"Sitting alone on bench, watching others laugh smh 😓",loneliness,amber
3325,"Meeting se pehle stomach ghabra jaata hai, anxiety attack",anxiety,red
7715,I used to love coding but now it's just fatigue,burnout,amber
1582,"Group project ka kaam sab meray upar, too much stress Kuch kuch hota hai… but sadness hi hota hai at hostel 😭",stress,green
925,"Ghar wale expect kar rahe hain kuch, pressure lagta hai in lab",stress,green
2780,"Constant worrying about future, kya hoga? 👌 at hostel fr",anxiety,green
7892,"Thak gaya hoon, motivation zero, subah uthna mushkil. brb idk",burnout,green
6133,"Weekend and nowhere to go, loneliness hits 👌",loneliness,green
5321,"Life monotonous and sad, can't smile genuinely in lab",sadness,amber
7313,"Continuous assignments + part-time job, burnout central",burnout,green
7103,Family around but still feel lonely inside yaar help!! at hostel,loneliness,amber
6043,"Friends busy, lagta hai koi samajhta hi nahi. yaar help!!",loneliness,amber
3776,"Raat ko neend nahi aati, kal se darr lag raha hai. life sasta nasha lag raha hai in Bengaluru",anxiety,amber
4836,"Lost motivation, nothing seems enjoyable anymore",sadness,red
4965,"Lagta hai sab door ho gaye, bas udasi hi reh gai. yeh toh nahi chalta",sadness,amber
540,"College ka workload insane hai, feel overloaded. brb",stress,amber
7484,I used to love coding but now it's just fatigue 😔,burnout,green
2746,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. rank zero, dignity zero :/",anxiety,green
3720,"Constant worrying about future, kya hoga? Kuch kuch hota hai… but sadness hi hota hai",anxiety,green
6820,"Friends busy, lagta hai koi samajhta hi nahi. smh lol",loneliness,green
9338,"They betrayed me, can't forgive easily 🙃",anger,green
4469,"Feels like crying for no reason, empty inside sakht thak gaya yaar at hostel",sadness,red
668,"Assignment deadline par bahut pressure hai, dimag kharab. life sasta nasha lag raha hai 😔",stress,amber
7576,"Continuous assignments + part-time job, burnout central at office 😭",burnout,green
8550,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha. #examseason,burnout,amber
5064,Breakup ke baad sab meaningless lag raha hai,sadness,red
1354,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar. kal lecture skip kiya, guilt tt",stress,amber
7115,"Friends busy, lagta hai koi samajhta hi nahi.",loneliness,green
9973,"Today okay, did some chores and relaxed life sasta nasha lag raha hai at hostel",neutral,green
8663,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. fr",burnout,green
2704,"Public speaking se bahut darr lagta hai, can't breathe sometimes",anxiety,red
3331,"Raat ko neend nahi aati, kal se darr lag raha hai. #examseason",anxiety,red
8054,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha.,burnout,amber
9589,"Road rage yesterday, felt like shouting at everyone",anger,green
3585,"Meeting se pehle stomach ghabra jaata hai, anxiety attack smh #collegeLife",anxiety,green
9636,"They betrayed me, can't forgive easily in lab",anger,green
5646,Breakup ke baad sab meaningless lag raha hai 😭 #struggle,sadness,red
3377,"Social situations make me freeze, nervous AF",anxiety,red
1257,"Presentation tomorrow and I haven't prepared, panic mode 😰 lagta hai fail ho jaunga 🙂",stress,green
6191,Family around but still feel lonely inside in Jaipur,loneliness,green
9443,"Woh person ne bahut bura kiya, ab control nahi hota. #collegeLife",anger,amber
5349,"Lost motivation, nothing seems enjoyable anymore in Bengaluru seriously",sadness,green
4176,"Lost motivation, nothing seems enjoyable anymore yaar help!! in lab fr",sadness,green
4911,"Dil toot gaya, kuch karne ka mann nahi. yeh toh nahi chalta in lab lol",sadness,amber
1853,"Group project ka kaam sab meray upar, too much stress smh 🙃",stress,green
6317,"No one to talk to, feel so alone. in class #collegeLife",loneliness,green
10056,"Average day, nothing major happened ugh 😔 😭 lol",neutral,green
2106,"Public speaking se bahut darr lagta hai, can't breathe sometimes Kuch kuch hota hai… but sadness hi hota hai in class fr",anxiety,green
134,"Ghar wale expect kar rahe hain kuch, pressure lagta hai 😭 🙂",stress,green
5030,Breakup ke baad sab meaningless lag raha hai smh 🤯,sadness,green
929,"Boss ne last minute ka task de diya, time nahi hai. in class",stress,amber
824,"Assignment deadline par bahut pressure hai, dimag kharab. in Bengaluru",stress,amber
7577,"Continuous assignments + part-time job, burnout central",burnout,green
1532,"Ghar wale expect kar rahe hain kuch, pressure lagta hai in class",stress,green
1215,"Midterms -> sleepless nights, headache and stress Kuch kuch hota hai… but sadness hi hota hai",stress,green
505,"Assignment deadline par bahut pressure hai, dimag kharab.",stress,green
6531,"Weekend and nowhere to go, loneliness hits in lab",loneliness,green
3073,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai. 😓 #examseason",anxiety,amber
9577,Gusse se sab tod dena chahta hoon kabhi kabhi.,anger,green
9087,Gusse se sab tod dena chahta hoon kabhi kabhi. ugh 😔 😭,anger,green
8648,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga.",burnout,green
6620,Family around but still feel lonely inside 😭 in Delhi 🤯 seriously,loneliness,green
9274,"Woh person ne bahut bura kiya, ab control nahi hota. #struggle",anger,green
3710,"Meeting se pehle stomach ghabra jaata hai, anxiety attack idk",anxiety,amber
9778,"Chill day, college gaya and aaya. bahut zyada",neutral,green
4850,"Life monotonous and sad, can't smile genuinely 👌 lol",sadness,green
4749,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. smh",sadness,amber
4269,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. #examseason",sadness,amber
10081,"Aaj ka din theek tha, normal sa feel kar raha hoon. #struggle",neutral,green
8906,"Road rage yesterday, felt like shouting at everyone rank zero, dignity zero :/ at hostel fr",anger,green
4187,"Feels like crying for no reason, empty inside in class",sadness,amber
5302,"Lost motivation, nothing seems enjoyable anymore yaar help!!",sadness,red
2924,"Raat ko neend nahi aati, kal se darr lag raha hai. brb",anxiety,green
6589,"Weekend and nowhere to go, loneliness hits bahut zyada in Patna",loneliness,amber
1811,"Assignment deadline par bahut pressure hai, dimag kharab.",stress,green
3487,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai. 😤",anxiety,green
7420,"I can't keep up with deadlines, energy drained",burnout,green
3142,"Public speaking se bahut darr lagta hai, can't breathe sometimes yaar help!! 😤",anxiety,amber
9348,"They betrayed me, can't forgive easily #collegeLife",anger,green
1325,"Ghar wale expect kar rahe hain kuch, pressure lagta hai at hostel",stress,green
4313,"Feels like crying for no reason, empty inside 😤",sadness,red
7495,"Thak gaya hoon, motivation zero, subah uthna mushkil. 😭 🙂",burnout,green
8703,"They betrayed me, can't forgive easily at hostel",anger,green
